ID,City,State,Latitude,Longitude,Tot
13853,Minetto,NY,43.398124,-76.47744,2
13854,Pendelton,NY,43.104887,-78.7750435,1
13855,Harriman State Park,NY,41.2303755,-74.1247924383997,4
13856,Flushing (Queens),NY,40.7654301,-73.8174291,1
13857,Millbrook,NY,41.7865038,-73.6921867,3
13858,Adirondack,NY,43.7639539,-73.7584623,1
13859,Bayside,NY,40.7684351,-73.7770774,8
13860,Rocky Point,NY,40.9525987,-72.9253805,5
13861,New york,NY,40.7127281,-74.0060152,2
13862,West Babylon,NY,40.7126585,-73.3536779,9
13863,Newark,NY,43.0467301,-77.0952516,2
13864,Southold,NY,41.0651442,-72.4263497,3
13865,Ridge,NY,40.8939875,-72.8959364,4
13866,Walton,NY,42.1695296,-75.1293351,3
13867,Glendale,NY,40.7014917,-73.8868028,1
13868,Rockaway Beach,NY,40.5845085,-73.81679,2
13869,Morrisonville,NY,44.6930981,-73.5620818,2
13870,Freeport,NY,40.6576071,-73.5835826,8
13871,Hamptons,NY,41.31706925,-74.12712223648614,1
13872,Appleton,NY,43.3271814,-78.6487085,2
13873,Walworth,NY,43.13923,-77.272207,3
13874,Springville,NY,42.5083952,-78.6672482,3
13875,Daytona,NY,42.6714892,-73.8103329,1
13876,Lagrangeville,NY,41.650927,-73.7629088,1
13877,Lagrange,NY,41.673056,-73.806667,6
13878,New York (Queens; Woodside),NY,40.75095605,-73.9007652067915,1
13879,Jamaica (Queens),NY,40.7029134,-73.8006429,1
13880,Ballston Lake,NY,42.9117428,-73.8681782,6
13881,Harlem,NY,40.8078786,-73.9454154,1
13882,East Islip,NY,40.7320429,-73.1856703,9
13883,Voorheesville,NY,42.653967,-73.9287366,4
13884,Jamesville,NY,42.9920106,-76.0715887,2
13885,Westtown,NY,41.3367611,-74.5398821,1
13886,Edwards,NY,44.324585,-75.251198,3
13887,Oak Point,NY,44.5142254,-75.7513517,2
13888,Lisbon,NY,44.727467,-75.321236,7
13889,Cutchogue,NY,41.0106563,-72.4850859,4
13890,Ardonia,NY,41.6759268,-74.0726425,1
13891,Bushwick,NY,40.6942696,-73.9187482,1
13892,Tonawanda,NY,43.020679,-78.878383,19
13893,Oakhill,NY,44.304,-73.576,2
13894,Middletown,NY,40.8397222,-73.8316667,20
13895,Moravia,NY,42.7125702,-76.4216025,3
13896,North Creek,NY,43.699899,-73.98571,2
13897,Westerly,NY,40.7652377,-73.98430504877084,1
13898,Setauket,NY,40.9355473,-73.1188824,1
13899,Eastchester,NY,40.9610563,-73.8064739,4
13900,Akron,NY,43.0208924,-78.4953015,3
13901,East Aurora,NY,42.7689141,-78.6177611,9
13902,Haines Falls,NY,42.1959216,-74.0970826,1
13903,Ellenville,NY,41.7170379,-74.39571,2
13904,Greece,NY,43.2097838,-77.6930602,6
13905,richmondville,NY,42.6342422,-74.5640324,1
13906,Scotia,NY,42.8264652,-73.9642915,4
13907,Long Beach,NY,40.5885508,-73.6582631,8
13908,Kent,NY,41.466667,-73.683333,1
13909,Bethpage,NY,40.749517,-73.485536,12
13910,Hudson,NY,42.2528649,-73.790959,6
13911,Covington,NY,42.8533945,-78.0102868,1
13912,Burnt Hills,NY,42.9097982,-73.8951234,3
13913,Cherry Creek,NY,42.294504,-79.099764,1
13914,Bloomingburg,NY,41.5542603,-74.4396014,2
13915,Oriskany Falls,NY,42.9392363,-75.4610076,2
13916,Evans Mills,NY,44.088325,-75.807381,2
13917,Westbury,NY,40.7556561,-73.5876273,8
13918,Pawling,NY,41.5620381,-73.6026271,6
13919,Oak Hill,NY,43.0509033,-75.0373796,2
13920,Dannemora,NY,44.721613,-73.723755,2
13921,Port Chester,NY,41.0017643,-73.6656834,3
13922,Farmingville,NY,40.8312096,-73.029552,5
13923,Honeoye Falls,NY,42.9522855,-77.5902759,4
13924,Armonk,NY,41.1264847,-73.7139777,2
13925,Crown Point,NY,43.950563,-73.43708,1
13926,Greenwich,NY,43.0906318,-73.4987251,7
13927,Huntington station,NY,40.8534318,-73.4115091,1
13928,Mooers,NY,44.963583,-73.587456,2
13929,Fort Montgomery,NY,41.3314824,-73.9878264,1
13930,Big Flats,NY,42.1372967,-76.9369067,2
13931,Carmel/Kent,NY,41.4614825,-73.6709626,1
13932,Saratoga,NY,43.0833231,-73.8712155,6
13933,Jordan,NY,43.0653441,-76.4729927,1
13934,Ozone Park,NY,40.67677,-73.8437461,2
13935,Williamson,NY,43.2238186,-77.1864012,4
13936,East Hampton,NY,40.9633868,-72.1847598,4
13937,Centerport,NY,40.902425,-73.371427,4
13938,Bloomfield,NY,42.8950641,-77.4347128,2
13939,East Patchogue,NY,40.7670427,-72.9962189,6
13940,New York City (Jamaica),NY,40.7048111,-73.7978516,2
13941,Kenmore,NY,42.961748,-78.870914,6
13942,Manlius,NY,43.0020107,-75.9768632,4
13943,Rotterdam,NY,42.7870209,-73.9709583,3
13944,Albion,NY,43.246318,-78.1936501,6
13945,Copake,NY,42.1035545,-73.5496591,3
13946,Vernon,NY,43.079672,-75.539589,1
13947,Somerset,NY,43.3473327,-78.5559039,1
13948,Locke,NY,42.6606263,-76.4307699,1
13949,New York City (Queens)(Hollis),NY,40.7119695,-73.7527254,1
13950,Franklin Square,NY,40.7074705,-73.6759392,8
13951,East Norwich,NY,40.8464045,-73.5351312,2
13952,Holbrook,NY,40.794373,-73.070022,7
13953,Colonie,NY,42.7178558,-73.8334554,4
13954,Brushton,NY,44.8301965,-74.513501,1
13955,Little Neck,NY,40.7745338,-73.7412564,2
13956,Slingerlands,NY,42.6292455,-73.8645685,4
13957,Clarence,NY,42.9768372,-78.5930999,6
13958,Depew,NY,42.9022047,-78.6956723,6
13959,Higginsville,NY,43.1770133,-75.6468487,1
13960,Greenville,NY,41.3606496,-74.6165503,3
13961,Onchiota,NY,44.4942178,-74.1234855,1
13962,New York City (upper West Side),NY,40.782832,-73.978328,1
13963,Woodbury,NY,40.8256545,-73.4676225,2
13964,Livonia,NY,42.8214525,-77.6686097,2
13965,Islip Terrace,NY,40.750269,-73.186889,1
13966,Johnson City,NY,42.1157038,-75.9587873,11
13967,Williamsville,NY,42.9637836,-78.7377258,12
13968,Angola,NY,42.638393,-79.027816,6
13969,Walden,NY,41.5612048,-74.1884806,5
13970,Wilson,NY,43.309778,-78.82615,3
13971,Bergen,NY,43.0852666,-77.9418857,5
13972,Central Square,NY,43.2867729,-76.1460189,5
13973,Obernburg,NY,41.8448104,-75.0071097,1
13974,Holland,NY,42.6411908,-78.5417311,3
13975,Miller Place,NY,40.9598212,-72.9962148,4
13976,Lido Beach,NY,40.5889927,-73.6254072,2
13977,Slate Hill,NY,41.3909274,-74.4765471,3
13978,Ticonderoga,NY,43.8487795,-73.4232317,5
13979,Sanborn,NY,43.136723,-78.8847611,2
13980,Amherst/Tonawanda,NY,43.082460350000005,-78.72946309436341,1
13981,Colton,NY,44.553292,-74.939804,1
13982,Fort Edward,NY,43.267206,-73.584709,8
13983,Hartsdale,NY,41.0189863,-73.7981884,3
13984,Harrison,NY,40.9689871,-73.71263,4
13985,Pomona,NY,41.189153,-74.054249,6
13986,Cleveland (Oneida Lake),NY,43.166716,-75.766485,1
13987,Waterloo,NY,42.9046933,-76.8627887,4
13988,Wassaic,NY,41.8148442,-73.5622834,2
13989,New York City (Middle Village),NY,40.708853,-73.8695591,1
13990,Russia,NY,43.258706,-75.082283,1
13991,Centereach,NY,40.8584316,-73.0995539,8
13992,Fort Salonga,NY,40.9125979,-73.3009489,3
13993,Lancaster,NY,42.9076585,-78.6178676710407,11
13994,Clarence Center,NY,43.0106139,-78.6375283,3
13995,Mohawk,NY,42.9577138,-74.3958311,4
13996,Owego,NY,42.1034528,-76.2622669,7
13997,St. James,NY,40.8789871,-73.1567778,6
13998,Greenwood Lake,NY,41.2225932,-74.2943178,2
13999,Wingdale,NY,41.6470383,-73.5681816,5
14000,Kerhonkson,NY,41.7748155,-74.2982059,4
14001,Belleville,NY,43.7833992,-76.1193694,1
14002,Amsterdam,NY,42.943367,-74.1850436,6
14003,Mount Sinai,NY,40.9470432,-73.0295495,3
14004,Farmingdale,NY,40.7328811,-73.4458564,11
14005,Flanders,NY,40.9034328,-72.6175936,2
14006,North Syracuse,NY,43.13479,-76.129924,2
14007,Sylvan Beach,NY,43.196667,-75.730476,2
14008,Riverhead,NY,40.9168692,-72.6624189,11
14009,Willard,NY,42.6821671,-76.868678,1
14010,Potsdam,NY,44.6697996,-74.9813349,7
14011,Corona (Queens),NY,40.7469593,-73.8601456,1
14012,Tappan,NY,41.0225273,-73.9486643,2
14013,Oneonta,NY,42.453492,-75.0629531,9
14014,New York City (Yonkers),NY,40.978666,-73.880213,8
14015,Irondequoit,NY,43.2133955,-77.5797226,4
14016,Ravena,NY,42.4684148,-73.8162354,4
14017,College Point (Queens),NY,40.7876014,-73.8459682,1
14018,Selkirk,NY,42.5323027,-73.7984563,4
14019,Whitestone,NY,40.7945457,-73.8184674,2
14020,Bolton,NY,43.536603,-73.667793,2
14021,Accord,NY,41.7856489,-74.2290366,3
14022,Woodside,NY,40.7453798,-73.9054145,3
14023,Rifton,NY,41.8375928,-74.0373627,1
14024,Pound Ridge,NY,41.2087066,-73.5748483,4
14025,Medford,NY,40.8175985,-73.0001068,11
14026,Elmhurst,NY,40.7365804,-73.8783932,2
14027,Greene,NY,42.2628769,-74.0878112,1
14028,Circleville,NY,41.5142604,-74.3834883,3
14029,Horseheads,NY,42.1669832,-76.8202973,5
14030,Hauppauge,NY,40.8256537,-73.2026138,6
14031,Morrisville,NY,42.8986566,-75.6402204,3
14032,Swain,NY,42.4778443,-77.8533322,1
14033,East Irondequoit,NY,43.2023544,-77.5656439,1
14034,Rensselaer,NY,42.7091389,-73.5107732,5
14035,Wellsville,NY,42.1220125,-77.9480575,5
14036,Ogdensburg,NY,44.694285,-75.486374,3
14037,Tarrytown,NY,41.0762077,-73.8587461,5
14038,Mountain Rd,NY,42.472545,-73.815783,1
14039,Eden,NY,42.6523734,-78.8954064,7
14040,Kendall,NY,43.327281,-78.03585,2
14041,Croghan,NY,43.895913,-75.392647,2
14042,North Bangor,NY,44.8419939,-74.4010108,1
14043,East Setauket,NY,40.920966,-73.093714,5
14044,Rexford,NY,42.8531321,-73.8879008,2
14045,Peru,NY,44.578486,-73.527031,2
14046,Black Creek,NY,43.0872098,-77.7815913,1
14047,Forestburgh,NY,41.562222,-74.7125,3
14048,New City,NY,41.1469917,-73.9902998,3
14049,North Babylon,NY,40.7164881,-73.3217861,6
14050,New York City (East Harlem),NY,40.7830439,-73.9527658,1
14051,Bel,NY,40.69973175,-73.57089001336277,1
14052,Brantingham,NY,43.6886801,-75.2921223,1
14053,West Falls,NY,42.701449,-78.6822497,1
14054,Cortland,NY,42.5842136,-76.0704906,6
14055,Old Field,NY,40.9598847,-73.1295748,1
14056,Castleton,NY,42.5308134,-73.7553018,2
14057,Weedsport,NY,43.048677,-76.5627197,3
14058,Diamond Point,NY,43.4792357,-73.6870621,1
14059,Bohemia,NY,40.7694091,-73.1148664,7
14060,Monroe,NY,43.150094,-77.6810141,10
14061,Asbury Park,NY,40.7776956,-73.3136218,1
14062,Sag Harbor,NY,40.9978727,-72.2922292,8
14063,Lake George (Lake George Village ),NY,43.42581645,-73.71296749999998,1
14064,East Amherst,NY,43.0183913,-78.696697,3
14065,Palermo,NY,43.365069,-76.282431,2
14066,Schuylerville,NY,43.100231,-73.581963,3
14067,New York City (Maspeth),NY,40.7167692,-73.9181926,1
14068,Henderson Bay,NY,43.9003389,-76.171038,1
14069,Phoenix,NY,43.231179,-76.300764,5
14070,Sugar Loaf,NY,43.4120148,-73.6115046,1
14071,Floral Park,NY,40.7246999,-73.7048024,5
14072,High Falls,NY,41.8267597,-74.1262549,3
14073,East Meadow,NY,40.7142296,-73.5595107,6
14074,Wilton,NY,43.1800049,-73.7443092,3
14075,Raleigh,NY,40.627854,-74.113069,1
14076,New Berlin,NY,42.6239023,-75.3321363,1
14077,Lake George,NY,43.6276486,-73.54977358231127,11
14078,Pendleton,NY,43.086997,-78.727859,3
14079,Bouckville,NY,42.8892358,-75.5512901,1
14080,Minoa,NY,43.076178,-76.000753,3
14081,Middletown (west of),NY,41.44850155,-74.43004035,1
14082,Middle Grove,NY,43.0897964,-73.9179022,1
14083,Middle Island,NY,40.8842653,-72.9373262,4
14084,Melville,NY,40.7934322,-73.4151214,4
14085,Rockville Centre,NY,40.6574186,-73.6450664,2
14086,Cazenovia,NY,42.9300668,-75.8526969,2
14087,Thompson Ridge,NY,41.5681493,-74.329875,1
14088,Fredonia,NY,42.440058,-79.331711,2
14089,Long Beach (Long Island),NY,40.5954795,-73.65688099934732,1
14090,Fullerville,NY,44.2681171,-75.3418754,1
14091,Holtsville,NY,40.8153762,-73.0451085,4
14092,Lansing,NY,42.4840418,-76.4779117,3
14093,Phelps,NY,42.957564,-77.057471,2
14094,Jackson Heights,NY,40.7556561,-73.8857755,3
14095,"Jackson Heights (NYC, Queens)",NY,40.7556561,-73.8857755,1
14096,Stormville,NY,41.5703713,-73.7454088,1
14097,Yorktown/Jefferson Valley,NY,41.2956496,-73.80819,1
14098,East Rockaway,NY,40.6415296,-73.6656011,1
14099,Mount Morris,NY,42.7256184,-77.8741695,2
14100,Johnstown,NY,43.0068689,-74.3676437,1
14101,Hempstead,NY,40.6736812,-73.6190736,4
14102,Sherburne,NY,42.6781266,-75.4985123,2
14103,Yorktown Heights,NY,41.2709274,-73.7776336,5
14104,Patterson,NY,41.513726,-73.6062323,2
14105,South Shirley,NY,40.80876,-72.88836712249702,1
14106,Astoria (Queens),NY,40.7720145,-73.9302673,1
14107,Cambria,NY,43.1641689,-78.8188083,2
14108,Holmes,NY,41.5234269,-73.646795,2
14109,Lake Luzerne,NY,43.3126329,-73.8345646,1
14110,Wappinger's Falls,NY,41.5922356,-73.9333433,1
14111,Spencer,NY,42.2097963,-76.4932748,3
14112,Parishville,NY,44.62884,-74.813805,3
14113,Barryville,NY,41.4775904,-74.911,1
14114,Pearl River,NY,41.0586333,-74.0218967,6
14115,Branchport,NY,42.5986805,-77.1538624,2
14116,manorville,NY,40.8734784,-72.8079636,1
14117,New York City (Ridgewood; Queens),NY,40.7006556,-73.9027508,2
14118,Orchard Park,NY,42.7670376,-78.7435517,18
14119,North Greenbush,NY,42.675,-73.658056,1
14120,Forestville,NY,42.4684949,-79.1767785,1
14121,Balmville,NY,41.527905,-74.024627,1
14122,Duanesburg,NY,42.76202,-74.1337383,2
14123,Cobleskill,NY,42.677853,-74.4854172,3
14124,Westmoreland,NY,43.116272,-75.403976,2
14125,Central Islip,NY,40.7906538,-73.2017811,5
14126,Colden,NY,42.6442234,-78.6845805,1
14127,Adams,NY,43.809232,-76.024089,3
14128,Warrensburg,NY,43.496768,-73.776283,2
14129,New York City (Brooklyn; Williamsburg),NY,40.7169461,-73.9566296,1
14130,Hume,NY,42.4728418,-78.1363976,1
14131,Lawrence,NY,40.6156599,-73.7295763,2
14132,Hamden,NY,42.1911969,-74.9946083,1
14133,Harpersfield,NY,42.4384124,-74.6873749,3
14134,Halfmoon,NY,42.8275774,-73.7178967,1
14135,Montauk,NY,41.0347223,-71.9442623,9
14136,Oneida,NY,43.2144051,-75.4039155,3
14137,Shortsville,NY,42.9559145,-77.2206913,1
14138,Boylston,NY,43.6554303,-75.9604143,1
14139,Oakland Gardens (Queens),NY,40.753991,-73.765966,1
14140,Mamaroneck,NY,40.9487314,-73.7331416,3
14141,Blossvale,NY,43.2797915,-75.6435156,4
14142,Hawthorne,NY,41.1073184,-73.7959667,2
14143,Wayland,NY,42.5677412,-77.5895798,1
14144,Kew Gardens,NY,40.7139415,-73.830742,2
14145,Boston,NY,42.6289858,-78.7376213,4
14146,Long Island City (Queens),NY,40.7415095,-73.9569751,3
14147,Eastport,NY,40.8259322,-72.7317659,1
14148,Lysander,NY,43.2064567,-76.459104,2
14149,Rochester (?),NY,43.157285,-77.615214,1
14150,Centralia,NY,42.2586693,-79.3478237,1
14151,Homer,NY,42.6370141,-76.1788174,1
14152,Wallkill,NY,41.4636977,-74.3724212,2
14153,Lockwood,NY,42.0911853,-76.5499445,1
14154,Middlesex,NY,42.7050087,-77.2716597,3
14155,Attica,NY,42.8642267,-78.2802946,1
14156,Latham,NY,42.7444055,-73.761563,6
14157,Olean,NY,42.0775022,-78.4298248,6
14158,Glenwood,NY,40.9506137,-73.8987606,2
14159,Poughquag,NY,41.6089826,-73.6817957,5
14160,Bethel,NY,41.6834224,-74.8712753,2
14161,New York City (Queens; Forest Hills),NY,40.7262043,-73.8512349,1
14162,New York City (Queens; Flushing),NY,40.7582432,-73.804402,1
14163,Westport/Wadhams,NY,44.2306671,-73.4589909,1
14164,Pleasantville,NY,41.1328736,-73.7926335,4
14165,Gardiner,NY,41.680814,-74.14631033792514,2
14166,Caledonia,NY,42.9731366,-77.8530049,3
14167,McGraw,NY,42.5961812,-76.0932597,1
14168,Niskayuna,NY,42.8154056,-73.8928774,3
14169,Palmyra,NY,43.0623754,-77.2347245,3
14170,East Moriches,NY,40.8050989,-72.7609336,3
14171,Cambridge,NY,43.0281329,-73.3812231,3
14172,Fayetteville,NY,43.0297887,-76.0043643,1
14173,New York City (Astoria; Queens),NY,40.78255255,-73.92200822633171,4
14174,Middle Island (Long Island),NY,40.7426947,-73.95951536594,1
14175,Keeseville,NY,44.5050479,-73.4801348,4
14176,East Nassau,NY,42.5078592,-73.5065006,1
14177,Catskill,NY,42.2173102,-73.8645734,5
14178,Sunset Park,NY,40.644337,-74.007532,1
14179,Owls Head,NY,44.7436591,-74.159044,1
14180,Albany/Colonie,NY,42.75496845000001,-73.85268808034111,1
14181,LaFayette,NY,42.892289,-76.1052019,1
14182,Horseheads/Elmira,NY,42.1299338,-76.8170327,1
14183,Northville,NY,40.9700994,-72.6189819,2
14184,Lake Grove,NY,40.8528761,-73.1151102,3
14185,New York City (Queens; Fresh Meadows),NY,40.73665055,-73.79513316570524,1
14186,Bemus Point,NY,42.1593392,-79.3922893,2
14187,Rhinebeck,NY,41.9268754,-73.9126639,6
14188,Brewster,NY,41.3973335,-73.6171915,6
14189,Hartford,NY,43.363967,-73.4052888,2
14190,Lake George Village,NY,43.425996,-73.712425,1
14191,Suffolk,NY,40.8832318,-72.8578027,2
14192,Elba,NY,43.077378,-78.187021,2
14193,Bridgeport,NY,43.1553457,-75.9693622,2
14194,South Kortright,NY,42.3423047,-74.7170994,2
14195,Amityville,NY,40.6789893,-73.4170673,5
14196,Dunkirk,NY,42.479502,-79.333932,1
14197,Willet,NY,42.4692381,-75.9115876,1
14198,Sodus Center,NY,43.2047873,-77.0244148,1
14199,Canajoharie,NY,42.9056288,-74.5718073,5
14200,Cohoes,NY,42.7742446,-73.7001187,2
14201,Long Lake,NY,43.973052,-74.421043,3
14202,"New York City (Bronx, Riverdale)",NY,40.901248,-73.9015018,1
14203,Bellport,NY,40.7570429,-72.9392727,3
14204,Barker,NY,43.3276844,-78.5547563,2
14205,Salamanca,NY,42.1579214,-78.7151629,3
14206,Mahopac,NY,41.372316,-73.733465,6
14207,Grahamsville,NY,41.8478701,-74.547935,3
14208,Ontario,NY,42.8580624,-77.295025,6
14209,Cassadaga,NY,42.344225,-79.309489,2
14210,Green Island,NY,42.7442449,-73.6915073,4
14211,Glen head,NY,40.8354111,-73.6235993,1
14212,Long Island City,NY,40.7415095,-73.9569751,2
14213,Ridgewood (Queens),NY,40.7080556,-73.9141667,1
14214,Nassau County,NY,40.7352994,-73.5615778,3
14215,Johnsonville,NY,42.9145219,-73.5137258,2
14216,Deerfield & Utica,NY,43.11953,-75.218925,1
14217,Elma,NY,42.8510195,-78.640311,1
14218,Remsen,NY,43.327176,-75.186996,1
14219,Schoharie,NY,42.5757217,-74.4390277,2
14220,Irvington,NY,41.0398662,-73.872717,1
14221,Bedford,NY,41.2041304,-73.642509,3
14222,Corona,NY,40.7469593,-73.8601456,1
14223,Haverstraw,NY,41.1976502,-73.9640541,1
14224,Port Jervis,NY,41.3750937,-74.692663,2
14225,Mount Kisco,NY,41.2042616,-73.7270761,3
14226,Lake Ronkonkoma,NY,40.8237106,-73.1075598,1
14227,Canastota,NY,43.079672,-75.751076,3
14228,Shrub Oak,NY,41.327335,-73.82989,1
14229,Wading River,NY,40.9499759,-72.8425565,3
14230,East Fishkill,NY,41.5533306,-73.7956214,3
14231,Ridgewood,NY,40.7080556,-73.9141667,3
14232,Stone Ridge,NY,41.8531485,-74.1390329,6
14233,New York City (Middle Village) (Queens),NY,40.708853,-73.8695591,1
14234,Aquebogue,NY,40.9445438,-72.6270382,3
14235,Mallory,NY,43.3236802,-76.1165902,2
14236,Dryden,NY,42.4909053,-76.2971553,2
14237,Theresa,NY,44.2153633,-75.7974022,1
14238,Black River,NY,44.012571,-75.793991,3
14239,Troy (east of),NY,42.5991148,-73.709458,1
14240,New York City (Ozone Park) (Queens),NY,40.6825433,-73.842021,1
14241,Southwick Beach State Park,NY,43.766771,-76.2090635,1
14242,Dexter,NY,44.007835,-76.044371,5
14243,Fowler,NY,44.278884,-75.386467,1
14244,Bolton Landing,NY,43.5572898,-73.6548408,1
14245,New Hyde Park,NY,40.7352157,-73.6883239,2
14246,New York City (Fresh Meadows; Queens),NY,40.73665055,-73.79513316570524,1
14247,Chautauqua,NY,42.2894671,-79.421728,1
14248,Buffalo (NE of),NY,42.9753684,-78.4451033,1
14249,Hannawa Falls,NY,44.612282,-74.9710304,1
14250,Ulster Heights,NY,41.7737045,-74.4837684,1
14251,Hamlin Beach State Park,NY,43.362119,-77.95470711254153,1
14252,Carlton,NY,43.327135,-78.191081,1
14253,Brightwaters,NY,40.7209321,-73.2673399,2
14254,York,NY,42.8711324,-77.885552,2
14255,Greigsville,NY,42.8306609,-77.8969761,1
14256,Beekmantown,NY,44.771112,-73.492355,1
14257,Eagle Bay,NY,43.7695099,-74.816839,1
14258,North Massapequa,NY,40.7004163,-73.4626056,2
14259,Penn Yan,NY,42.6603037,-77.0540989,5
14260,Pulaski/Sandy Creek,NY,43.6053466,-76.1296472,1
14261,Lebanon,NY,42.7814571,-75.6476841,1
14262,Hoosick,NY,42.8625783,-73.3281661,1
14263,South Wales,NY,42.7089493,-78.5780796,1
14264,West Edmeston,NY,42.763405,-75.2782213,1
14265,Phoenix/Oswego,NY,43.231179,-76.300764,1
14266,Blue Point,NY,40.7439872,-73.0345539,2
14267,Ovid,NY,42.6764593,-76.8230111,3
14268,Sandy Creek,NY,43.644235,-76.086035,1
14269,Mechanicville,NY,42.9028547,-73.6873405,3
14270,Chazy,NY,44.889931,-73.43605,3
14271,Rock Stream,NY,42.4711829,-76.9274616,1
14272,Rockaway Park,NY,40.5805104,-73.8361535,1
14273,New York City (Queens; Bayside),NY,40.76639995,-73.7738780089654,1
14274,Fresh Meadows,NY,40.7348246,-73.7934668,2
14275,Wainscott,NY,40.9367664,-72.2428587,2
14276,De Kalb,NY,44.498954,-75.342865,2
14277,Whitesboro,NY,43.122036,-75.29171,3
14278,Monticello,NY,41.6556465,-74.6893282,7
14279,East Elmhurst,NY,40.7612123,-73.8651358,2
14280,Sloatsburg,NY,41.1545395,-74.192924,2
14281,Greenlawn,NY,40.8689871,-73.3651185,1
14282,Saratoga Springs/Malta,NY,43.02090185,-73.73997927440097,1
14283,Tonawanda (town of),NY,42.9808457,-78.8652223,1
14284,Hector,NY,42.5006271,-76.8724586,1
14285,Saugerties/Palenville,NY,42.160176,-74.002507,1
14286,Cuyler,NY,42.7372897,-75.9485315,2
14287,Sayre,NY,42.44649,-74.15733,1
14288,Niverville,NY,42.4409161,-73.6609519,1
14289,Lafayette,NY,42.892289,-76.1052019,2
14290,Bath,NY,42.3370164,-77.3177577,2
14291,Brasher Falls,NY,44.8075536,-74.773803,1
14292,Hogansburg,NY,44.9739364,-74.6632416,1
14293,Hopkinton,NY,44.69038,-74.703255,1
14294,West Bangor,NY,44.8042184,-74.4337852,1
14295,Russell,NY,44.4292998,-75.1501054,2
14296,Brookhaven,NY,40.7792653,-72.9153827,4
14297,New York (Long Island),NY,40.74694925,-73.94742215748884,1
14298,Danby,NY,42.3522956,-76.4807737,1
14299,Water Town (near),NY,44.710417,-75.5128981,1
14300,Lyndonville,NY,43.326724,-78.388914,2
14301,Uniondale,NY,40.7095827,-73.592341,4
14302,Woodmere,NY,40.6320482,-73.7126314,1
14303,Castleton on Hudson,NY,42.5308134,-73.7553018,1
14304,Jamaica,NY,40.7029134,-73.8006429,7
14305,West Walworth,NY,43.1467299,-77.3455444,1
14306,Coeymans,NY,42.4739705,-73.7923456,1
14307,Ghent,NY,42.3275007,-73.61817922892953,1
14308,Tyre,NY,42.9911757,-76.8021781,2
14309,Cheektowaga (Buffalo),NY,42.9087481,-78.75778618658424,2
14310,Maine,NY,42.1925746,-76.0610361,2
14311,Island Park,NY,40.6042705,-73.6554078,1
14312,Kennedy,NY,42.1572816,-79.1019877,2
14313,Islip terrace,NY,40.750269,-73.186889,1
14314,Ashford Hollow,NY,42.403396,-78.6853057,2
14315,Savona,NY,42.2886844,-77.2183091,1
14316,Rochester (Town of Chili),NY,43.0686883,-77.7968023,1
14317,Buffalo/Freedom,NY,42.4482688,-78.3399261,1
14318,Wellesley Island,NY,44.32608405,-76.02732675895382,1
14319,North Woodmere,NY,40.6501036,-73.7240205,1
14320,Niles,NY,42.8375683,-76.413546,1
14321,Hunt,NY,42.5470083,-77.9941709,1
14322,Inlet,NY,43.754729,-74.793205,1
14323,Commack/Kings Park,NY,40.8776,-73.276477,1
14324,Goodyear Lake,NY,42.516029200000006,-74.98570582200621,1
14325,New York City (Staten Island),NY,40.5207131,-74.2371281,56
14326,Averill Park,NY,42.6343578,-73.5537673,3
14327,Ocean Beach (Fire Island),NY,40.6436859,-73.1631249,1
14328,Menands,NY,42.6920233,-73.7245639,1
14329,Verona,NY,43.138322,-75.570831,4
14330,Greenport,NY,41.1034234,-72.3592777,1
14331,Esperance,NY,42.7610456,-74.2565786,1
14332,Washington,NY,43.2294536,-73.4471343,1
14333,Cuba,NY,42.2175668,-78.2752927,3
14334,Montgomery,NY,42.8941269,-74.4099745,3
14335,New York City (Queens/Whitestone),NY,40.7889336,-73.8161424,1
14336,Olivebridge,NY,41.9278705,-74.2154239,1
14337,Douglaston,NY,40.768713,-73.7470765,1
14338,Rockland,NY,41.1519319,-74.0357266,1
14339,Sea Cliff,NY,40.8491558,-73.6448431,1
14340,Campville,NY,42.0875745,-76.148817,1
14341,New York City (Times Square),NY,40.75859705,-73.98619348708037,2
14342,Holley,NY,43.226806,-78.027155,1
14343,Hannacroix,NY,42.4289715,-73.8092911,1
14344,Tuckahoe,NY,40.9503764,-73.827356,2
14345,Airmont,NY,41.1009293,-74.1162544,1
14346,North Sanford,NY,42.1548044,-75.4524012,1
14347,Arkport,NY,42.3945133,-77.6966596,2
14348,Frankfort,NY,43.038959,-75.070436,4
14349,Inwood,NY,40.8692579,-73.9204949,3
14350,Mountaindale,NY,41.671139,-74.53757405620382,2
14351,Ardsley,NY,41.0106531,-73.8437452,3
14352,Darien Center,NY,42.9011709,-78.3886312,2
14353,Alexandria,NY,44.3410432,-75.8987846,1
14354,Scotchtown,NY,41.4814827,-74.3601541,2
14355,Pompey,NY,42.8989556,-76.0160326,1
14356,Amenia,NY,41.8492599,-73.5567919,1
14357,New York City (Central Park),NY,40.7792489,-73.97430375753298,3
14358,South Cairo,NY,42.2770311,-73.9567979,2
14359,Baiting H,NY,40.9501948,-72.2060532,1
14360,Springwater,NY,42.6371107,-77.5964862,1
14361,Montour Falls,NY,42.3472958,-76.8452351,2
14362,Alexandria Bay,NY,44.336127,-75.917931,1
14363,Muttontown,NY,40.8239883,-73.5476252,1
14364,Chappaqua,NY,41.1595399,-73.764855,4
