ID,City,State,Latitude,Longitude,Tot
9639,Anchorville,MI,42.6911437,-82.6885269,1
9640,Bancroft,MI,42.8786421,-84.0638525,1
9641,Green Lake,MI,42.36811945,-84.07252488,1
9642,Cohoctah,MI,42.7597936,-83.9490453,1
9643,Minden City,MI,43.671406,-82.778268,1
9644,Grand Rapids,MN,47.237166,-93.530214,10
9645,Roseville,MN,45.0060767,-93.1566107,13
9646,Forest Lake,MN,45.279106,-92.9851629,13
9647,Maplewood,MN,45.0082216,-93.0456985,3
9648,COON RAPIDS,MN,45.1728923,-93.3023898,1
9649,BROOKLYN CENTER,MN,45.0748543,-93.3296296,1
9650,Buffalo,MN,45.1719084,-93.8746941,10
9651,Duluth,MN,46.7729322,-92.1251218,61
9652,Hinckley,MN,46.0113409,-92.9443707,2
9653,Coon Rapids,MN,45.1728923,-93.3023898,19
9654,Lakeville,MN,44.650051,-93.2432791,37
9655,Anoka,MN,45.2710195,-93.2827625,9
9656,Chokio,MN,45.5714585,-96.1729805,1
9657,Minneapolis,MN,44.9772995,-93.2654692,146
9658,Annandale,MN,45.2627428,-94.1244271,5
9659,Prior Lake,MN,44.7133271,-93.4226873,10
9660,Leader,MN,46.5285745,-94.6550114,1
9661,Farmington,MN,44.6402434,-93.1435497,13
9662,Maple Grove,MN,45.0984983,-93.4419222,13
9663,Saint Paul,MN,44.9497487,-93.0931028,34
9664,Plymouth,MN,45.0065149,-93.46651,17
9665,chaska,MN,44.7894072,-93.6021791,1
9666,Two Harbors,MN,47.0257139,-91.6730523,7
9667,SAINT PAUL,MN,44.9497487,-93.0931028,1
9668,Welcome,MN,43.6671139,-94.6187863,1
9669,Elk River,MN,45.3038538,-93.5671825,12
9670,Fergus falls,MN,46.283015,-96.077558,1
9671,Saint Peter,MN,44.3238384,-93.9585295,3
9672,Preston,MN,43.6702423,-92.0832157,2
9673,Dayton,MN,45.243854,-93.5149576,1
9674,Corcoran,MN,45.0951069,-93.5475651,4
9675,Bemidji,MN,47.4785418,-94.8907869,25
9676,Roosevelt,MN,48.8034101,-95.0982082,1
9677,Rogers,MN,45.1888596,-93.5524563,5
9678,Rochester,MN,44.0234387,-92.4630182,35
9679,Pelican Rapids,MN,46.570792,-96.083112,4
9680,Grand Marais,MN,47.750467,-90.334675,10
9681,Chisholm,MN,47.489926,-92.883528,4
9682,Fairmont,MN,43.6521775,-94.4610832,3
9683,Glendale,MN,44.7610749,-93.3891155,1
9684,Hibbing,MN,47.427155,-92.937689,7
9685,Duluth MN,MN,46.7729322,-92.1251218,1
9686,Green isle,MN,44.6791292,-94.008304,1
9687,Stillwater,MN,45.0564041,-92.8134982,21
9688,Holdingford,MN,45.7310763,-94.4700032,3
9689,Clitherall,MN,46.274961,-95.631156,1
9690,Norwood Young America,MN,44.7735732,-93.9216348,2
9691,Columbia Heights,MN,45.0460458,-93.2517802,4
9692,Lino Lakes,MN,45.1602442,-93.0888324,3
9693,Ely,MN,47.9033433,-91.8671034,11
9694,Apple Valley,MN,44.7319094,-93.21772,11
9695,Fergus Falls,MN,46.283015,-96.077558,9
9696,Frontenac,MN,44.5110788,-92.3565707,2
9697,Eagan,MN,44.818173,-93.1659179,24
9698,esko,MN,46.6962749,-92.3649597,1
9699,St cloud,MN,45.5616075,-94.1642004,1
9700,Sartell,MN,45.6216319,-94.2069365,7
9701,Longville,MN,46.9863443,-94.2113636,2
9702,St. Peter,MN,44.3238384,-93.9585295,15
9703,Brainerd,MN,46.3580221,-94.2008288,16
9704,Ogilvie,MN,45.8321825,-93.4263416,10
9705,Austin,MN,43.6680928,-92.9744896,6
9706,Shoreview,MN,45.0722056,-93.1282878,16
9707,Wyoming,MN,45.3363551,-92.9971631,6
9708,Lonsdale,MN,44.4802412,-93.4285587,2
9709,Osseo,MN,45.1193908,-93.4024558,1
9710,Goodhue,MN,44.396973,-92.7175627,1
9711,Otsego,MN,45.2812733,-93.614857,5
9712,Burnsville,MN,44.7670567,-93.2773887,28
9713,Storden,MN,44.037736,-95.3183305,1
9714,Spicer,MN,45.2330198,-94.9400088,2
9715,Maple Lake,MN,45.229132,-94.0019227,2
9716,Chaska,MN,44.7894072,-93.6021791,16
9717,Randolf,MN,44.526078,-93.0199336,1
9718,Shakopee,MN,44.7980186,-93.5268986,14
9719,Oronoco,MN,44.1642851,-92.5350748,2
9720,Owatonna,MN,44.0839937,-93.2261076,12
9721,Hopkins,MN,44.9271194,-93.4074945,6
9722,Sauk Rapids,MN,45.5913275,-94.1673802,4
9723,Currie,MN,44.071351,-95.666399,2
9724,ST PAUL,MN,44.9497487,-93.0931028,1
9725,Taylors Falls,MN,45.4018632,-92.6525042,2
9726,Pequot Lakes,MN,46.6030198,-94.3094399,1
9727,St. Paul,MN,44.9497487,-93.0931028,66
9728,Princeton,MN,45.5698156,-93.5803054,6
9729,Lester Prairie,MN,44.8838514,-94.0416389,2
9730,Wabasha,MN,44.2767596,-92.2018164,4
9731,Big Falls,MN,48.1912938,-93.8059355,1
9732,Blaine,MN,45.1607987,-93.2349489,19
9733,Cloquet,MN,46.7217279,-92.4613669,10
9734,Victoria,MN,44.8585738,-93.6616266,3
9735,Hackensack,MN,46.93003,-94.5204074,1
9736,Cambridge,MN,45.5727408,-93.2243921,6
9737,Woodbury,MN,44.919896,-92.9339449,22
9738,St. Michael,MN,45.210202,-93.6648083,1
9739,Crosslake,MN,46.6747454,-94.09306255,1
9740,Hermantown,MN,46.8068852,-92.2382464,3
9741,Cottage Grove,MN,44.8277446,-92.9438218,9
9742,Inver Grove,MN,44.8479039,-93.0428119,1
9743,Vergas,MN,46.656626,-95.805326,2
9744,Jordan,MN,44.6663146,-93.6261918,11
9745,Mankato,MN,44.1634663,-93.9993505,13
9746,Cambridge Township,MN,45.6060038,-93.20374881,1
9747,St. Charles (?),MN,43.9693607,-92.0659824,1
9748,Altura,MN,44.0716301,-91.9396022,1
9749,Moorhead,MN,46.8739081,-96.7538674,2
9750,Mora,MN,45.8769031,-93.2938352,4
9751,Watkins,MN,45.3152415,-94.4086029,2
9752,Janesville,MN,44.116078,-93.7080044,2
9753,Hayfield,MN,43.8906201,-92.8479006,2
9754,New Brighton,MN,45.0628999,-93.2060969,7
9755,Fridley,MN,45.0838291,-93.2590388,10
9756,Champlin,MN,45.1888539,-93.3974538,5
9757,Wendell,MN,46.035516,-96.101169,1
9758,Roseau,MN,48.7710371,-95.7697882,2
9759,Cokato,MN,45.075043,-94.1903675,1
9760,Park Rapids,MN,46.9221813,-95.0586322,7
9761,Holyoke,MN,46.467443,-92.3885278,1
9762,St Paul,MN,44.9497487,-93.0931028,1
9763,Welch,MN,44.5683003,-92.7385321,1
9764,New Ulm,MN,44.3140261,-94.4614177,5
9765,Sauk Centre,MN,45.737465,-94.9525216,3
9766,Mounds View,MN,45.1068949,-93.2075931,3
9767,Alexandria,MN,45.8835101,-95.3745015,5
9768,Detroit Lakes,MN,46.817181,-95.845325,3
9769,St. Cloud,MN,45.5616075,-94.1642004,27
9770,Sturgeon lake,MN,46.3811622,-92.8238459,1
9771,Aurora,MN,47.5298533,-92.2367644,2
9772,Lake Elmo,MN,45.0021685,-92.8801862,4
9773,duluth,MN,46.7729322,-92.1251218,1
9774,Chanhassen,MN,44.8618403,-93.5307207,8
9775,N. Center Lake,MN,45.4092171,-92.83296503,1
9776,Esko,MN,46.6962749,-92.3649597,2
9777,Cook,MN,47.9149076,-90.47301,5
9778,Trimont,MN,43.7621774,-94.7072,3
9779,Vadnais Heights,MN,45.0574659,-93.0738306,5
9780,Milaca,MN,45.755799,-93.6544079,3
9781,Eden Prairie,MN,44.8546856,-93.470786,18
9782,Pennington,MN,48.0513335,-96.0829271,1
9783,Lake of the Woods,MN,48.7032282,-94.8480091,1
9784,Little Falls,MN,45.9763545,-94.3625024,8
9785,Morristown,MN,44.2264466,-93.444316,1
9786,Rockville,MN,45.4719088,-94.3408273,1
9787,North Mankato,MN,44.1732916,-94.0338055,5
9788,Melrose,MN,45.6746873,-94.8075152,1
9789,Cold Spring,MN,45.4557973,-94.4288849,2
9790,Hastings,MN,44.7426933,-92.8518697,12
9791,Minnetonka,MN,44.9405086,-93.4638936,23
9792,Sleepy Eye,MN,44.2971692,-94.724204,1
9793,Onamia,MN,46.0705151,-93.6677455,2
9794,Zimmerman,MN,45.4432761,-93.5899663,9
9795,Glencoe,MN,44.7691886,-94.1515671,2
9796,Henning,MN,46.3216278,-95.4453162,1
9797,Deer Creek,MN,46.3910724,-95.3214228,1
9798,Empire,MN,44.6591336,-93.0146565,1
9799,Aitkin,MN,46.5714822,-93.3847595,4
9800,Champlin/Anoka,MN,45.1914059,-93.3955514,1
9801,Crystal,MN,45.031823,-93.3606072,2
9802,Bena,MN,47.340669,-94.207415,1
9803,Winona,MN,43.9582272,-91.7807784,6
9804,Orr,MN,48.053527,-92.831002,4
9805,Greenfield,MN,45.1032966,-93.6913527,2
9806,Proctor,MN,46.7471638,-92.2254695,2
9807,Fertile,MN,47.5360723,-96.2802293,2
9808,Crane Lake,MN,48.266691,-92.489427,1
9809,Detroit lakes,MN,46.817181,-95.845325,1
9810,Orrock,MN,45.4438601,-93.7363733,3
9811,Hutchinson,MN,44.8877401,-94.3697057,7
9812,Bloomington,MN,44.8322405,-93.3204872,19
9813,Rock Creek,MN,45.7574574,-92.9624327,1
9814,Downer,MN,46.7541272,-96.4870146,2
9815,St. Joseph,MN,45.5645229,-94.3180516,2
9816,Morris,MN,45.586072,-95.913941,4
9817,Montgomery,MN,44.4388525,-93.5813413,1
9818,St. Francis,MN,45.3864283,-93.3597084,2
9819,New Prague,MN,44.5433331,-93.5760445,3
9820,Montrose,MN,45.0649634,-93.9110814,1
9821,Faribault,MN,43.6647961,-93.9510501,11
9822,Isanti,MN,45.56932235,-93.32652096,7
9823,NEW PRAGUE,MN,44.5433331,-93.5760445,1
9824,Stacy,MN,45.3980205,-92.9874404,3
9825,Red Wing,MN,44.5624676,-92.5338013,6
9826,Grand rapids,MN,47.237166,-93.530214,1
9827,Saint Louis Park,MN,44.9475726,-93.3569023,1
9828,North Branch,MN,45.5113515,-92.9802176,5
9829,St.paul,MN,44.9497487,-93.0931028,1
9830,Pine City,MN,45.8260672,-92.9685423,3
9831,Tower,MN,47.804984,-92.276651,1
9832,Ottertail,MN,46.425516,-95.5572643,1
9833,Grand Forks,MN,47.9400567,-97.02304965,1
9834,St. Louis Park,MN,44.9475726,-93.3569023,16
9835,Morgan,MN,44.4169049,-94.9255465,2
9836,Isle,MN,46.138011,-93.4707924,1
9837,Sabin,MN,46.779685,-96.653133,1
9838,Brooklyn Park,MN,45.1004807,-93.3443585,10
9839,Winnebago,MN,43.767716,-94.1659,2
9840,Webster,MN,44.529686,-93.352723,3
9841,Finland,MN,47.4146362,-91.2490485,1
9842,Savage,MN,44.7779041,-93.3356204,8
9843,New Hope,MN,45.0347176,-93.3861037,4
9844,Fosston,MN,47.5763481,-95.751415,1
9845,Kandiyohi,MN,45.142373,-95.0025846,1
9846,Silver Lake,MN,44.9032959,-94.1955334,2
9847,Cross Lake,MN,46.6594065,-94.1138727,1
9848,Kenyon,MN,44.2721868,-92.9854841,1
9849,South Saint Paul,MN,44.8938832,-93.0368359,3
9850,Oakdale,MN,44.985624,-92.9645794,8
9851,Mantorville,MN,44.0678403,-92.7551315,3
9852,Bigfork,MN,47.7445302,-93.6539948,2
9853,Litchfield,MN,45.1271847,-94.5280474,2
9854,Arden Hills,MN,45.0761409,-93.1666945,3
9855,Rosemount,MN,44.7391873,-93.12611,8
9856,Viking,MN,48.2186364,-96.4058607,1
9857,Ramsey,MN,45.0165728,-93.0949501,8
9858,Rushford,MN,43.8082606,-91.7531265,1
9859,Oak Grove,MN,45.3407981,-93.326897,1
9860,West Lakeland,MN,44.9707652,-92.82210842,1
9861,Edina,MN,44.8897027,-93.3501222,16
9862,Excelsior,MN,44.9032963,-93.5663455,6
9863,Gheen,MN,47.9679724,-92.8082268,2
9864,Floodwood,MN,46.9291095,-92.9196483,1
9865,Apple valley,MN,44.7319094,-93.21772,1
9866,Brook Park,MN,45.949317,-93.0755389,1
9867,Marshall,MN,48.3605336,-96.381968,3
9868,Cohasset,MN,47.263556,-93.620215,1
9869,Randall,MN,46.0910771,-94.5036199,2
9870,Deer River,MN,47.3328087,-93.7928136,1
9871,Redwood Falls,MN,44.5393721,-95.1164478,1
9872,Lake Elmo-Oakdale,MN,44.95582075,-92.93524623,1
9873,Saginaw,MN,46.8591081,-92.4443566,1
9874,Elko New Market,MN,44.5658196,-93.3388079,1
9875,Lake Crystal,MN,44.1057973,-94.2188494,1
9876,Pine island,MN,44.2033956,-92.6461155,1
9877,East Grand Forks,MN,47.9317013,-97.0175792,4
9878,Ham Lake,MN,45.2502429,-93.2499508,1
9879,Oak Park,MN,45.1680208,-93.2657834,1
9880,Minneapolis-Uptown,MN,44.9408472,-93.29361065,1
9881,Big Lake,MN,45.3324647,-93.7460804,4
9882,Scanlon,MN,46.7072662,-92.4272669,1
9883,New York Mills,MN,46.5180469,-95.3763155,3
9884,Rothsay,MN,46.4739548,-96.2808631,2
9885,Lamberton,MN,44.2310677,-95.2641639,5
9886,Renville,MN,44.7242874,-94.9084771,1
9887,Long Prairie,MN,45.9741126,-94.8652642,1
9888,Battle Lake,MN,46.281056,-95.7139599,1
9889,Monticello,MN,45.3053901,-93.7939996,7
9890,New London,MN,45.3010756,-94.9441773,2
9891,Orono,MN,44.9713519,-93.6044033,2
9892,Foley,MN,45.663512,-93.9137277,2
9893,North Minneapolis,MN,44.9688959,-93.2618548,1
9894,Brooklyn Center,MN,45.0748543,-93.3296296,7
9895,Ferguson Falls,MN,44.4884701,-92.91153042,1
9896,Forest lake,MN,45.279106,-92.9851629,2
9897,Silver Bay,MN,47.2942968,-91.2573708,1
9898,Lutsen,MN,47.6470829,-90.674866,3
9899,Roseville/St paul,MN,45.03114795,-93.1896456,1
9900,Little Canada,MN,45.0269101,-93.0877197,1
9901,Scandia,MN,45.2533659,-92.8062958,5
9902,Barnum,MN,46.5030014,-92.6885313,4
9903,Carver,MN,44.807118,-93.7871792,1
9904,Gibbon,MN,44.5338518,-94.5263709,2
9905,Isabella,MN,47.61713,-91.354871,1
9906,Saint Cloud,MN,45.5616075,-94.1642004,5
9907,Cotton,MN,47.16938,-92.4763,4
9908,Elbow Lake,MN,45.994127,-95.976721,1
9909,LakeView,MN,44.91183615,-92.98062984,1
9910,Rice,MN,44.3413376,-93.2865484,1
9911,Richmond,MN,45.4541305,-94.518332,2
9912,Dodge Center,MN,44.0280202,-92.8547287,3
9913,Pierz,MN,45.9816318,-94.1047124,1
9914,Northfield,MN,44.4582041,-93.161159,10
9915,Byron,MN,44.0325922,-92.6454395,2
9916,Otter Tail,MN,46.4184196,-95.713142,1
9917,Backus,MN,46.8202373,-94.5163876,2
9918,Makinen,MN,47.3571518,-92.367684,1
9919,Pine Springs,MN,45.0358292,-92.9548313,1
9920,Chisago,MN,45.4758877,-92.8849411,1
9921,Coates,MN,44.7171889,-93.0346576,1
9922,Boundary Waters,MN,48.0690686,-91.10830756,3
9923,Eagle Lake,MN,44.1649669,-93.8813419,2
9924,Hollandale,MN,43.760829,-93.2041983,2
9925,South St. Paul,MN,44.8938832,-93.0368359,4
9926,Baudette,MN,48.7124408,-94.600171,1
9927,Cannon Falls,MN,44.5068445,-92.9062175,7
9928,Rush City,MN,45.6855145,-92.9654903,3
9929,Le Sueur,MN,44.3771652,-93.711443,2
9930,Waite Park,MN,45.51301545,-94.2606718,2
9931,Clearwater,MN,47.5643825,-95.3747844,1
9932,Cromwell,MN,46.6807803,-92.8840939,2
9933,Hugo,MN,45.159967,-92.9932734,9
9934,Clarks Grove,MN,43.7639185,-93.3289552,1
9935,Waconia,MN,44.8507957,-93.7869088,5
9936,Brooklyn park,MN,45.1004807,-93.3443585,1
9937,Virginia,MN,47.52326,-92.536571,2
9938,Barnesville,MN,46.652182,-96.41979,1
9939,Talmoon,MN,47.5999461,-93.773817,1
9940,Carlton,MN,46.5799933,-92.7206334,2
9941,Moundsview,MN,45.0013754,-93.123753,1
9942,Bovey,MN,47.295496,-93.418819,2
9943,Rockford,MN,45.0882963,-93.7344099,2
9944,Waseca,MN,44.0172242,-93.5885717,2
9945,Bradford,MN,45.522464,-93.368842,1
9946,Kasson,MN,44.0297055,-92.7503451,1
9947,Clear Lake,MN,45.4449657,-93.9988708,2
9948,Lindstrom,MN,45.3894083,-92.8479921,3
9949,Inver Grove Heights,MN,44.8479039,-93.0428119,8
9950,White Bear Lake,MN,45.0838098,-93.0069304,8
9951,Richfield,MN,44.8766431,-93.2877877,4
9952,Howard Lake,MN,45.0607968,-94.0733088,1
9953,Pengilly,MN,47.3327147,-93.1971434,1
9954,Albert Lea,MN,43.6480127,-93.3682656,4
9955,St. Anthony,MN,45.0283001,-93.2187368,1
9956,Madison Lake,MN,44.204377,-93.815508,1
9957,Revere,MN,44.221144,-95.36058742,1
9958,Marietta,MN,45.008297,-96.417551,3
9959,Foreston,MN,45.7344117,-93.7105223,1
9960,Zim,MN,47.3068774,-92.603244,1
9961,Buhl,MN,47.49354,-92.77796,3
9962,North St. Paul,MN,45.0122571,-92.9922512,6
9963,Sandstone,MN,46.1310598,-92.8674231,4
9964,Cass Lake,MN,47.379398,-94.60415,3
9965,Mendota Heights,MN,44.8835768,-93.1382749,1
9966,Aitkins,MN,46.71167795,-92.44997495,1
9967,Wanamingo,MN,44.3043907,-92.7906122,2
9968,Grove City,MN,45.1505185,-94.6830533,2
9969,Circle Pines,MN,45.144882,-93.1553635,2
9970,Fairfax,MN,44.5291291,-94.7208211,1
9971,Carlos,MN,45.9724628,-95.2922574,1
9972,Minnetrista,MN,44.923562,-93.7186813,1
9973,East Bethel,MN,45.3194095,-93.2024487,4
9974,Perham,MN,46.5944042,-95.5725415,1
9975,Hector,MN,44.7438507,-94.715547,1
9976,Long lake,MN,44.9863892,-93.5715908,1
9977,Golden Valley,MN,44.9861176,-93.3784618,9
9978,McGregor,MN,46.6066151,-93.313842,7
9979,Shafer,MN,45.3869076,-92.7477114,1
9980,Centerville,MN,45.1630223,-93.0557757,1
9981,Duluth/Hermantown,MN,46.83481635,-92.19824752,1
9982,Garrison,MN,46.294428,-93.8271992,4
9983,Watertown,MN,44.9636573,-93.8469916,2
9984,Andover,MN,45.2332985,-93.2913405,7
9985,Braham,MN,45.7247444,-93.1706367,1
9986,Glenwood,MN,45.6502394,-95.3897582,2
9987,Eden prairie,MN,44.8546856,-93.470786,1
9988,Ashby,MN,46.093016,-95.81755,2
9989,Walker,MN,47.101709,-94.585026,4
9990,Spring Grove,MN,43.5610145,-91.6359516,2
9991,Credit River,MN,44.7130716,-93.3567642,1
9992,Mentor,MN,47.6984235,-96.1411666,1
9993,Breezy Point,MN,46.6166305,-94.2169351,2
9994,Cherry,MN,47.400765,-92.70713,1
9995,Robbinsdale,MN,45.0313156,-93.3395843,2
9996,Minneapolis/Duluth,MN,46.8528293,-92.0762446,1
9997,Knife River,MN,46.9473808,-91.7854859,3
9998,Saint Francis,MN,45.7599653,-94.5850085,1
9999,Kabetogama,MN,48.437695,-93.027374,1
10000,"Maplewood,",MN,45.0082216,-93.0456985,1
10001,Marcell,MN,47.5930368,-93.6907641,1
10002,International Falls,MN,48.601033,-93.4105904,6
10003,Sherburn,MN,43.6521779,-94.7269247,1
10004,Gilbert,MN,47.488909,-92.4652,2
10005,Underwood,MN,46.285321,-95.8712208,1
10006,Albertville,MN,45.2347086,-93.6642199,1
10007,Eveleth,MN,47.462761,-92.538824,3
10008,Babbitt,MN,47.7087143,-91.9440871,3
10009,Minneapolis (south),MN,44.95859455,-93.27415256,1
10010,Avon,MN,45.6091313,-94.4516668,1
10011,Wilno,MN,44.4996864,-96.2314295,1
10012,Morton,MN,44.5513496,-94.9844392,1
10013,Adrian,MN,43.634942,-95.933355,1
10014,Big Lake Township,MN,45.13410775,-67.63112325,1
10015,Deerwood,MN,46.4735725,-93.8988695,2
10016,Saint Paul (east side),MN,44.9696172,-93.0107921,1
10017,Red Lake,MN,47.8605178,-96.0988343,1
10018,Meadowlands,MN,47.071884,-92.732417,1
10019,Vining,MN,46.2631511,-95.5371263,4
10020,Magnolia Township,MN,45.564692,-93.281872,1
10021,Truman,MN,43.8277419,-94.4389338,2
10022,Wheaton,MN,45.804405,-96.499233,1
10023,Spring Lake Park,MN,45.1154274,-93.2492872,3
10024,Crookston,MN,47.7739988,-96.6081167,3
10025,Thief River Falls,MN,48.1172301,-96.1770667,2
10026,Zumbrota,MN,44.2939669,-92.6689143,3
10027,Brownsdale,MN,43.7402404,-92.8693543,1
10028,Britt,MN,47.6402014,-92.5254565,1
10029,Chisago City,MN,45.3735757,-92.8899376,1
10030,Embarrass,MN,47.6585047,-92.1982635,2
10031,Shelly,MN,47.4576794,-96.8190314,1
10032,Canby,MN,44.708853,-96.276434,1
10033,Bloomington/Minneapolis,MN,44.9503219,-93.25249625,1
10034,La Crescent,MN,43.8280216,-91.3040274,1
10035,Flour Lake,MN,48.0518784,-90.36373029,1
10036,Bloomington (Minneapolis),MN,44.9503219,-93.25249625,1
10037,Evansville,MN,46.004128,-95.682824,1
10038,plymouth,MN,45.0065149,-93.46651,1
10039,Tofte,MN,47.5738732,-90.8364038,1
10040,Hoyt Lakes,MN,47.519647,-92.138507,1
10041,White Earth,MN,47.0966328,-95.843299,1
10042,Swanburg,MN,46.7402381,-94.1755388,1
10043,Wawina,MN,47.052996,-93.119097,1
10044,Medina,MN,45.0151361,-93.574375,1
10045,Motley,MN,46.3366315,-94.646125,2
10046,Granite Falls,MN,44.8099575,-95.5455752,2
10047,Lanesboro,MN,43.7207974,-91.9768224,2
10048,Emily,MN,46.7310714,-93.9580296,1
10049,Ellendale,MN,43.8728443,-93.3010744,1
10050,Crosby,MN,46.4821848,-93.9577612,1
10051,Delano,MN,45.0419073,-93.7891331,1
10052,Ada,MN,47.299689,-96.5153463,2
10053,Raymond,MN,45.0157942,-95.2386238,1
10054,Harris,MN,45.5862761,-92.9745619,1
10055,Saint Bonifacius,MN,44.9055181,-93.7474636,1
10056,Palisade,MN,46.7132862,-93.4885687,1
10057,Hampton,MN,44.61078,-93.0001355,2
10058,Great Scott,MN,47.493837,-92.7386874,1
10059,Gaylord,MN,44.5530201,-94.220531,1
10060,Loman,MN,48.5132267,-93.80298,1
10061,St. Paul Park,MN,44.847917,-92.9980516,3
10062,Goodland,MN,47.161884,-93.13576,1
10063,Nodine,MN,43.9049645,-91.4362532,2
10064,Lexington,MN,45.1387036,-93.168558,1
10065,Eagen,MN,46.9857821,-95.77028958,1
10066,Dassel,MN,45.0816298,-94.3069284,1
10067,Boundary Waters Canoe Area,MN,48.0690686,-91.10830756,1
10068,Cleveland,MN,44.3255219,-93.8377341,1
10069,Center City,MN,45.3938525,-92.8166024,1
10070,Cook County,MN,47.9149076,-90.47301,1
10071,West St. Paul,MN,44.9101545,-93.0802073,1
10072,Minneapolis/St. Paul,MN,44.87801905,-93.22092805,2
10073,Willow River,MN,46.3201763,-92.8383129,1
10074,Shorewood,MN,44.9007963,-93.5891242,2
10075,Minneapolis area,MN,44.97088745,-93.22213468,1
10076,Akeley,MN,47.0041955,-94.7269629,2
10077,Outing,MN,46.820514,-93.9480252,1
10078,Hubbard,MN,47.1138266,-94.9427679,1
10079,Mound,MN,44.9366295,-93.6660719,2
10080,West Central,MN,47.77279545,-96.60537425,2
10081,Audubon,MN,46.863292,-95.981718,1
10082,Jenkins,MN,46.646074,-94.3347171,1
10083,Breckenridge,MN,46.265205,-96.581626,2
10084,Remer,MN,47.056065,-93.916069,1
10085,Nisswa,MN,46.5205224,-94.288609,1
10086,Willmar,MN,45.1219492,-95.0435373,2
10087,Millville,MN,44.244689,-92.295731,1
10088,Saint James,MN,43.9824577,-94.6269181,1
10089,Pillager,MN,46.3299668,-94.4741744,1
10090,Wayzata,MN,44.970759,-93.511947,3
10091,Hancock,MN,45.497461,-95.796714,1
10092,Lake Kabetogama,MN,48.4681261,-93.03187485,1
10093,Harmony,MN,43.555189,-92.010176,1
10094,Hawley,MN,46.880793,-96.316731,1
10095,Wrenshall,MN,46.6196881,-92.3856282,1
10096,Ivanhoe,MN,44.463229,-96.247372,1
10097,St. Marys Point,MN,38.9135689,-104.792308,1
10098,Alden,MN,43.6703382,-93.5761961,1
10099,Moorehead,MN,46.6787589,-92.6387902,2
10100,Mahnomen,MN,47.3313602,-95.8142911,1
10101,Loon Lake,MN,47.2326606,-93.64146936,1
10102,Saint Paul (west),MN,44.97587725,-93.10770437,1
10103,Dent,MN,46.553571,-95.716435,1
10104,Bloomington (East Bloomington),MN,44.9503219,-93.25249625,1
10105,Bald Eagle Lake,MN,47.8237658,-91.56506909,1
10106,Callaway,MN,46.982459,-95.909769,1
10107,Lake Vermillion,MN,47.8289522,-92.25466198,1
10108,Miltona,MN,46.0441295,-95.2914238,1
10109,Parkers Prairie,MN,46.1530178,-95.3289243,1
10110,Hill City,MN,46.9932847,-93.5985615,1
10111,Sibley County,MN,44.5603522,-94.2085682,1
10112,Little Fork,MN,48.0222387,-93.2470589,1
10113,Stanchfield,MN,45.673295,-93.1832774,1
10114,Brookston,MN,46.8677233,-92.6038061,1
10115,Dilworth,MN,46.876629,-96.703412,1
10116,Wilmont (south of),MN,40.1776734,-80.2328175,1
10117,McIntosh,MN,47.6369051,-95.8864205,1
10118,Appleton,MN,45.196906,-96.019767,1
10119,Moose Lake,MN,46.4543725,-92.761976,1
10120,Greenbush,MN,48.7001218,-96.1812985,1
10121,Mankato Area,MN,44.20418255,-93.97871283,1
10122,Pipestone,MN,44.0270012,-96.2566582,1
10123,Snowbank Lake,MN,47.98419945,-91.44001294,1
10124,Chatfield,MN,43.8446296,-92.1880907,1
10125,Pine River,MN,46.7180163,-94.4041625,1
10126,Roscoe,MN,45.4338529,-94.6397247,1
10127,Big Kandiyohi Lake,MN,44.995488,-94.93011577,1
10128,Stevens,MN,45.5837016,-95.9946194,1
10129,Bagley,MN,47.521623,-95.398349,1
10130,Sebeka,MN,46.62996,-95.0889136,1
10131,South Long Lake,MN,46.48910605,-95.8697555,1
10132,Tupelo,MS,34.2576067,-88.7033859,20
10133,Booneville,MS,34.6580327,-88.5666451,5
10134,Brandon,MS,32.2731475,-89.9868058,14
10135,Columbus,MS,33.4956744,-88.4272627,8
10136,Leland,MS,33.4053949,-90.8976007,1
10137,Laurel,MS,31.6940509,-89.1306124,10
10138,Burnsville,MS,34.8406453,-88.3147665,1
10139,Corinth,MS,34.9343599,-88.5223353,7
10140,Abbeville,MS,34.5031591,-89.5031368,1
10141,Tylertown,MS,31.1160119,-90.1420331,3
10142,Grenada,MS,33.772401,-89.7674875,8
10143,Morrison,MS,32.9401304,-90.4267578,1
10144,Diberville,MS,32.4590574,-90.0537628,1
10145,Gulfport,MS,30.3674198,-89.0928155,39
10146,Biloxi,MS,30.4007626,-88.8893818,27
10147,Lumberton,MS,31.0010729,-89.4521345,6
10148,Saucier,MS,30.625503,-89.14462979,5
10149,Meridian,MS,32.3643098,-88.703656,10
10150,Oxford,MS,34.3663773,-89.5187664,8
10151,Plantersville,MS,34.2134407,-88.6644957,1
10152,Gautier,MS,30.385755,-88.6116855,6
10153,Amory,MS,33.9869898,-88.4856105,5
10154,Collins,MS,31.6446155,-89.5559859,2
10155,Aberdeen,MS,33.8251139,-88.5436553,1
10156,Picayune,MS,30.5254692,-89.6795084,3
10157,Purvis,MS,31.1443351,-89.406955,5
10158,Magee,MS,31.8737712,-89.7336852,1
10159,DIberville,MS,32.4590574,-90.0537628,1
10160,Starkville,MS,33.4503998,-88.8183872,11
10161,Indianola,MS,33.4509513,-90.6550917,2
10162,Pearl,MS,32.2735792,-90.127881,6
